title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
Signal,SHOW,2016,TV-MA,71,drama,['KR'],2.0,tt5332206,8.6,6338.0
Signal,SHOW,2016,TV-MA,71,fantasy,['KR'],2.0,tt5332206,8.6,6338.0
Between,SHOW,2015,TV-14,25,scifi,['CA'],2.0,tt4531748,6.0,9059.0
Between,SHOW,2015,TV-14,25,drama,['CA'],2.0,tt4531748,6.0,9059.0
Between,SHOW,2015,TV-14,25,thriller,['CA'],2.0,tt4531748,6.0,9059.0
Midnight Diner: Tokyo Stories,SHOW,2016,TV-14,28,drama,['JP'],2.0,tt6150576,8.4,4109.0
Ares,MOVIE,2016,Not Available,80,scifi,['FR'],0.0,tt4216902,6.2,3994.0
Ares,MOVIE,2016,Not Available,80,thriller,['FR'],0.0,tt4216902,6.2,3994.0
Ares,MOVIE,2016,Not Available,80,drama,['FR'],0.0,tt4216902,6.2,3994.0
Ares,MOVIE,2016,Not Available,80,european,['FR'],0.0,tt4216902,6.2,3994.0
Results,MOVIE,2015,R,105,comedy,['US'],0.0,tt3824412,5.4,7073.0
Results,MOVIE,2015,R,105,romance,['US'],0.0,tt3824412,5.4,7073.0
I Am the Pretty Thing That Lives in the House,MOVIE,2016,Not Available,89,thriller,"['CA', 'US']",0.0,tt5059406,4.6,14491.0
I Am the Pretty Thing That Lives in the House,MOVIE,2016,Not Available,89,drama,"['CA', 'US']",0.0,tt5059406,4.6,14491.0
I Am the Pretty Thing That Lives in the House,MOVIE,2016,Not Available,89,horror,"['CA', 'US']",0.0,tt5059406,4.6,14491.0
Reply 1988,SHOW,2015,TV-14,95,comedy,['KR'],1.0,tt5182866,9.2,6557.0
Reply 1988,SHOW,2015,TV-14,95,drama,['KR'],1.0,tt5182866,9.2,6557.0
Reply 1988,SHOW,2015,TV-14,95,family,['KR'],1.0,tt5182866,9.2,6557.0
Reply 1988,SHOW,2015,TV-14,95,romance,['KR'],1.0,tt5182866,9.2,6557.0
Sunny Bunnies,SHOW,2015,TV-Y,3,animation,['BY'],4.0,tt7264084,6.6,95.0
Sunny Bunnies,SHOW,2015,TV-Y,3,family,['BY'],4.0,tt7264084,6.6,95.0
Cinderella and Four Knights,SHOW,2016,TV-PG,61,comedy,['KR'],1.0,tt5764414,7.5,3663.0
Cinderella and Four Knights,SHOW,2016,TV-PG,61,drama,['KR'],1.0,tt5764414,7.5,3663.0
Cinderella and Four Knights,SHOW,2016,TV-PG,61,romance,['KR'],1.0,tt5764414,7.5,3663.0
Legends of the Hidden Temple,MOVIE,2016,PG,68,family,['US'],0.0,tt5333842,5.7,896.0
Simon,SHOW,2016,TV-Y,5,animation,['FR'],2.0,tt7699866,7.0,127.0
Simon,SHOW,2016,TV-Y,5,comedy,['FR'],2.0,tt7699866,7.0,127.0
Simon,SHOW,2016,TV-Y,5,family,['FR'],2.0,tt7699866,7.0,127.0
David Brent: Life on the Road,MOVIE,2016,Not Available,96,comedy,['GB'],0.0,tt6852304,6.3,20005.0
David Brent: Life on the Road,MOVIE,2016,Not Available,96,music,['GB'],0.0,tt6852304,6.3,20005.0
David Brent: Life on the Road,MOVIE,2016,Not Available,96,action,['GB'],0.0,tt6852304,6.3,20005.0
Conspiracy,SHOW,2015,TV-14,43,documentation,['GB'],1.0,tt4761054,6.2,367.0
Conspiracy,SHOW,2015,TV-14,43,history,['GB'],1.0,tt4761054,6.2,367.0
Conspiracy,SHOW,2015,TV-14,43,european,['GB'],1.0,tt4761054,6.2,367.0
The Sound of Your Heart,SHOW,2016,Not Available,24,drama,['KR'],2.0,tt4613520,8.2,1075.0
The Sound of Your Heart,SHOW,2016,Not Available,24,comedy,['KR'],2.0,tt4613520,8.2,1075.0
Spotless,SHOW,2015,TV-MA,58,drama,['FR'],1.0,tt10800582,7.7,3635.0
Spotless,SHOW,2015,TV-MA,58,comedy,['FR'],1.0,tt10800582,7.7,3635.0
Spotless,SHOW,2015,TV-MA,58,crime,['FR'],1.0,tt10800582,7.7,3635.0
Spotless,SHOW,2015,TV-MA,58,european,['FR'],1.0,tt10800582,7.7,3635.0
Message from the King,MOVIE,2016,R,102,thriller,['FR'],0.0,tt1712192,6.4,16180.0
Message from the King,MOVIE,2016,R,102,drama,['FR'],0.0,tt1712192,6.4,16180.0
Message from the King,MOVIE,2016,R,102,action,['FR'],0.0,tt1712192,6.4,16180.0
Message from the King,MOVIE,2016,R,102,crime,['FR'],0.0,tt1712192,6.4,16180.0
Message from the King,MOVIE,2016,R,102,european,['FR'],0.0,tt1712192,6.4,16180.0
Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,Not Available,63,comedy,['US'],0.0,tt6295304,7.3,1063.0
Club de Cuervos,SHOW,2015,TV-MA,44,comedy,['MX'],4.0,tt4680240,8.2,5514.0
Club de Cuervos,SHOW,2015,TV-MA,44,drama,['MX'],4.0,tt4680240,8.2,5514.0
Little Things,SHOW,2016,TV-MA,25,comedy,['IN'],4.0,tt6522580,8.2,6461.0
Little Things,SHOW,2016,TV-MA,25,drama,['IN'],4.0,tt6522580,8.2,6461.0
Little Things,SHOW,2016,TV-MA,25,romance,['IN'],4.0,tt6522580,8.2,6461.0
Care Bears and Cousins,SHOW,2015,TV-Y,23,animation,['US'],2.0,tt4680360,6.8,82.0
Sleight,MOVIE,2016,R,89,thriller,['US'],0.0,tt4573516,5.9,8644.0
Sleight,MOVIE,2016,R,89,crime,['US'],0.0,tt4573516,5.9,8644.0
Sleight,MOVIE,2016,R,89,drama,['US'],0.0,tt4573516,5.9,8644.0
Sleight,MOVIE,2016,R,89,scifi,['US'],0.0,tt4573516,5.9,8644.0
Sleight,MOVIE,2016,R,89,action,['US'],0.0,tt4573516,5.9,8644.0
Sniper: Ghost Shooter,MOVIE,2016,R,100,drama,['US'],0.0,Not Available,6.6,2279.0
Middle School: The Worst Years of My Life,MOVIE,2016,PG,92,comedy,['US'],0.0,tt4981636,6.0,8972.0
Middle School: The Worst Years of My Life,MOVIE,2016,PG,92,family,['US'],0.0,tt4981636,6.0,8972.0
Middle School: The Worst Years of My Life,MOVIE,2016,PG,92,animation,['US'],0.0,tt4981636,6.0,8972.0
Kuromukuro,SHOW,2016,TV-14,24,comedy,['JP'],2.0,tt5895314,7.2,1265.0
Kuromukuro,SHOW,2016,TV-14,24,drama,['JP'],2.0,tt5895314,7.2,1265.0
Kuromukuro,SHOW,2016,TV-14,24,action,['JP'],2.0,tt5895314,7.2,1265.0
Kuromukuro,SHOW,2016,TV-14,24,scifi,['JP'],2.0,tt5895314,7.2,1265.0
Kuromukuro,SHOW,2016,TV-14,24,animation,['JP'],2.0,tt5895314,7.2,1265.0
Rock the Kasbah,MOVIE,2015,R,100,comedy,"['MA', 'US']",0.0,tt3165590,5.5,11963.0
Rock the Kasbah,MOVIE,2015,R,100,music,"['MA', 'US']",0.0,tt3165590,5.5,11963.0
Rock the Kasbah,MOVIE,2015,R,100,war,"['MA', 'US']",0.0,tt3165590,5.5,11963.0
Marseille,SHOW,2016,TV-MA,46,drama,['FR'],2.0,tt4003966,6.9,5083.0
Marseille,SHOW,2016,TV-MA,46,european,['FR'],2.0,tt4003966,6.9,5083.0
Puffin Rock,SHOW,2015,TV-Y,11,animation,['IE'],2.0,tt3590338,8.7,891.0
Puffin Rock,SHOW,2015,TV-Y,11,family,['IE'],2.0,tt3590338,8.7,891.0
Puffin Rock,SHOW,2015,TV-Y,11,comedy,['IE'],2.0,tt3590338,8.7,891.0
Puffin Rock,SHOW,2015,TV-Y,11,european,['IE'],2.0,tt3590338,8.7,891.0
Chef's Table: France,SHOW,2016,TV-14,60,documentation,['US'],1.0,tt6088326,8.2,1723.0
Veteran,MOVIE,2015,Not Available,124,crime,['KR'],0.0,tt4768764,7.0,6501.0
Veteran,MOVIE,2015,Not Available,124,thriller,['KR'],0.0,tt4768764,7.0,6501.0
Veteran,MOVIE,2015,Not Available,124,action,['KR'],0.0,tt4768764,7.0,6501.0
Veteran,MOVIE,2015,Not Available,124,comedy,['KR'],0.0,tt4768764,7.0,6501.0
A Very Murray Christmas,MOVIE,2015,Not Available,56,comedy,['US'],0.0,tt4537842,5.5,15428.0
A Very Murray Christmas,MOVIE,2015,Not Available,56,music,['US'],0.0,tt4537842,5.5,15428.0
The Method,SHOW,2015,TV-MA,51,drama,['RU'],2.0,tt5135336,7.4,2784.0
The Method,SHOW,2015,TV-MA,51,thriller,['RU'],2.0,tt5135336,7.4,2784.0
The Method,SHOW,2015,TV-MA,51,crime,['RU'],2.0,tt5135336,7.4,2784.0
Skylanders Academy,SHOW,2016,TV-Y7,23,action,['US'],3.0,tt5916218,6.7,730.0
Skylanders Academy,SHOW,2016,TV-Y7,23,animation,['US'],3.0,tt5916218,6.7,730.0
Skylanders Academy,SHOW,2016,TV-Y7,23,comedy,['US'],3.0,tt5916218,6.7,730.0
Skylanders Academy,SHOW,2016,TV-Y7,23,family,['US'],3.0,tt5916218,6.7,730.0
Skylanders Academy,SHOW,2016,TV-Y7,23,fantasy,['US'],3.0,tt5916218,6.7,730.0
Kevin Hart: What Now?,MOVIE,2016,R,96,comedy,['US'],0.0,tt4669186,5.9,9458.0
Kevin Hart: What Now?,MOVIE,2016,R,96,documentation,['US'],0.0,tt4669186,5.9,9458.0
Extraction,MOVIE,2015,R,92,thriller,"['GB', 'US']",0.0,tt4382872,4.1,11180.0
Extraction,MOVIE,2015,R,92,action,"['GB', 'US']",0.0,tt4382872,4.1,11180.0
Tramps,MOVIE,2016,Not Available,83,romance,['US'],0.0,tt9049178,6.5,5460.0
Tramps,MOVIE,2016,Not Available,83,comedy,['US'],0.0,tt9049178,6.5,5460.0
Tramps,MOVIE,2016,Not Available,83,documentation,['US'],0.0,tt9049178,6.5,5460.0
Tramps,MOVIE,2016,Not Available,83,european,['US'],0.0,tt9049178,6.5,5460.0
The Warriors Gate,MOVIE,2016,PG-13,108,action,"['CA', 'CN', 'FR']",0.0,tt4652532,5.4,5057.0
The Warriors Gate,MOVIE,2016,PG-13,108,comedy,"['CA', 'CN', 'FR']",0.0,tt4652532,5.4,5057.0
The Warriors Gate,MOVIE,2016,PG-13,108,family,"['CA', 'CN', 'FR']",0.0,tt4652532,5.4,5057.0
The Warriors Gate,MOVIE,2016,PG-13,108,fantasy,"['CA', 'CN', 'FR']",0.0,tt4652532,5.4,5057.0
The Warriors Gate,MOVIE,2016,PG-13,108,european,"['CA', 'CN', 'FR']",0.0,tt4652532,5.4,5057.0
The Dreamseller,MOVIE,2016,Not Available,96,drama,['BR'],0.0,tt5496926,6.0,1438.0
LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,Not Available,22,animation,['US'],0.0,tt5371572,6.1,843.0
LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,Not Available,22,comedy,['US'],0.0,tt5371572,6.1,843.0
LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,Not Available,22,scifi,['US'],0.0,tt5371572,6.1,843.0
LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,Not Available,22,action,['US'],0.0,tt5371572,6.1,843.0
Incarnate,MOVIE,2016,PG-13,91,horror,['US'],0.0,tt3216348,5.2,12918.0
Incarnate,MOVIE,2016,PG-13,91,thriller,['US'],0.0,tt3216348,5.2,12918.0
Güeros,MOVIE,2015,Not Available,106,drama,['MX'],0.0,tt3499048,7.4,4120.0
Güeros,MOVIE,2015,Not Available,106,comedy,['MX'],0.0,tt3499048,7.4,4120.0
Term Life,MOVIE,2016,R,93,thriller,['US'],0.0,tt2978102,5.6,7860.0
Term Life,MOVIE,2016,R,93,action,['US'],0.0,tt2978102,5.6,7860.0
Term Life,MOVIE,2016,R,93,crime,['US'],0.0,tt2978102,5.6,7860.0
Term Life,MOVIE,2016,R,93,drama,['US'],0.0,tt2978102,5.6,7860.0
The Distinguished Citizen,MOVIE,2016,Not Available,118,comedy,"['AR', 'ES']",0.0,tt4562518,7.5,11495.0
The Distinguished Citizen,MOVIE,2016,Not Available,118,drama,"['AR', 'ES']",0.0,tt4562518,7.5,11495.0
The Distinguished Citizen,MOVIE,2016,Not Available,118,european,"['AR', 'ES']",0.0,tt4562518,7.5,11495.0
Drishyam,MOVIE,2015,R,163,thriller,['IN'],0.0,tt4430212,8.2,79075.0
Drishyam,MOVIE,2015,R,163,crime,['IN'],0.0,tt4430212,8.2,79075.0
Drishyam,MOVIE,2015,R,163,drama,['IN'],0.0,tt4430212,8.2,79075.0
Tig,MOVIE,2015,Not Available,95,documentation,['US'],0.0,tt3986532,7.4,2649.0
John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,comedy,['US'],0.0,tt5069564,7.9,8471.0
John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,documentation,['US'],0.0,tt5069564,7.9,8471.0
Kathleen Madigan: Bothering Jesus,MOVIE,2016,R,71,comedy,['XX'],0.0,Not Available,6.6,2279.0
"Can't Cope, Won't Cope",SHOW,2016,TV-MA,23,drama,['IE'],2.0,tt5674872,7.3,880.0
"Can't Cope, Won't Cope",SHOW,2016,TV-MA,23,comedy,['IE'],2.0,tt5674872,7.3,880.0
"Can't Cope, Won't Cope",SHOW,2016,TV-MA,23,european,['IE'],2.0,tt5674872,7.3,880.0
Rocco,MOVIE,2016,Not Available,105,documentation,['FR'],0.0,tt5788462,5.7,3972.0
Rocco,MOVIE,2016,Not Available,105,european,['FR'],0.0,tt5788462,5.7,3972.0
Minimalism: A Documentary About the Important Things,MOVIE,2015,Not Available,79,documentation,['US'],0.0,tt4685424,6.7,15656.0
Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,17,animation,['US'],2.0,tt5075942,5.5,170.0
Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,17,action,['US'],2.0,tt5075942,5.5,170.0
Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,17,fantasy,['US'],2.0,tt5075942,5.5,170.0
Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,17,scifi,['US'],2.0,tt5075942,5.5,170.0
The Mr. Peabody & Sherman Show,SHOW,2015,Not Available,23,comedy,['US'],4.0,tt5021206,5.7,433.0
The Mr. Peabody & Sherman Show,SHOW,2015,Not Available,23,scifi,['US'],4.0,tt5021206,5.7,433.0
The Mr. Peabody & Sherman Show,SHOW,2015,Not Available,23,animation,['US'],4.0,tt5021206,5.7,433.0
The Mr. Peabody & Sherman Show,SHOW,2015,Not Available,23,family,['US'],4.0,tt5021206,5.7,433.0
The Mr. Peabody & Sherman Show,SHOW,2015,Not Available,23,history,['US'],4.0,tt5021206,5.7,433.0
Fate/Grand Order: First Order,MOVIE,2016,Not Available,72,fantasy,['JP'],0.0,tt6213810,5.7,865.0
Fate/Grand Order: First Order,MOVIE,2016,Not Available,72,animation,['JP'],0.0,tt6213810,5.7,865.0
Inspector Gadget,SHOW,2015,TV-Y,21,action,"['CA', 'US']",4.0,tt3910690,4.5,614.0
Inspector Gadget,SHOW,2015,TV-Y,21,comedy,"['CA', 'US']",4.0,tt3910690,4.5,614.0
Inspector Gadget,SHOW,2015,TV-Y,21,family,"['CA', 'US']",4.0,tt3910690,4.5,614.0
Inspector Gadget,SHOW,2015,TV-Y,21,scifi,"['CA', 'US']",4.0,tt3910690,4.5,614.0
Inspector Gadget,SHOW,2015,TV-Y,21,animation,"['CA', 'US']",4.0,tt3910690,4.5,614.0
Lavender,MOVIE,2016,Not Available,92,thriller,"['CA', 'US']",0.0,tt9237490,5.3,7005.0
Lavender,MOVIE,2016,Not Available,92,drama,"['CA', 'US']",0.0,tt9237490,5.3,7005.0
Heidi,SHOW,2015,TV-Y,27,drama,"['DE', 'AU', 'FR']",2.0,tt4346362,7.2,234.0
Heidi,SHOW,2015,TV-Y,27,family,"['DE', 'AU', 'FR']",2.0,tt4346362,7.2,234.0
Heidi,SHOW,2015,TV-Y,27,animation,"['DE', 'AU', 'FR']",2.0,tt4346362,7.2,234.0
Heidi,SHOW,2015,TV-Y,27,european,"['DE', 'AU', 'FR']",2.0,tt4346362,7.2,234.0
True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,action,['US'],0.0,tt1542768,5.9,22466.0
True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,comedy,['US'],0.0,tt1542768,5.9,22466.0
True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,crime,['US'],0.0,tt1542768,5.9,22466.0
Danger Mouse,SHOW,2015,Not Available,12,comedy,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,crime,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,family,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,fantasy,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,scifi,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,animation,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,action,['GB'],2.0,tt4196822,7.2,579.0
Danger Mouse,SHOW,2015,Not Available,12,european,['GB'],2.0,tt4196822,7.2,579.0
The Darkness,MOVIE,2016,PG-13,92,thriller,['US'],0.0,tt1878841,4.5,15848.0
The Darkness,MOVIE,2016,PG-13,92,horror,['US'],0.0,tt1878841,4.5,15848.0
Hot Girls Wanted,MOVIE,2015,Not Available,84,documentation,['US'],0.0,tt4382552,6.1,17447.0
Haters Back Off,SHOW,2016,TV-14,30,comedy,['US'],2.0,tt5467814,6.1,7183.0
Haters Back Off,SHOW,2016,TV-14,30,drama,['US'],2.0,tt5467814,6.1,7183.0
Haters Back Off,SHOW,2016,TV-14,30,family,['US'],2.0,tt5467814,6.1,7183.0
Haters Back Off,SHOW,2016,TV-14,30,romance,['US'],2.0,tt5467814,6.1,7183.0
Intersection,SHOW,2016,TV-MA,97,drama,['TR'],2.0,tt5303668,6.7,1152.0
Terrace House: Boys & Girls in the City,SHOW,2015,TV-14,29,reality,['JP'],1.0,tt4790546,8.1,1624.0
Terrace House: Boys & Girls in the City,SHOW,2015,TV-14,29,drama,['JP'],1.0,tt4790546,8.1,1624.0
High & Low The Movie,MOVIE,2016,Not Available,129,action,['JP'],0.0,tt5659172,6.6,563.0
The K2,SHOW,2016,TV-14,65,war,['KR'],1.0,tt8535796,7.9,5615.0
The K2,SHOW,2016,TV-14,65,drama,['KR'],1.0,tt8535796,7.9,5615.0
The K2,SHOW,2016,TV-14,65,romance,['KR'],1.0,tt8535796,7.9,5615.0
The K2,SHOW,2016,TV-14,65,thriller,['KR'],1.0,tt8535796,7.9,5615.0
Dinotrux,SHOW,2015,TV-Y7,23,action,['US'],5.0,tt1396212,6.8,458.0
Dinotrux,SHOW,2015,TV-Y7,23,comedy,['US'],5.0,tt1396212,6.8,458.0
Dinotrux,SHOW,2015,TV-Y7,23,family,['US'],5.0,tt1396212,6.8,458.0
Dinotrux,SHOW,2015,TV-Y7,23,animation,['US'],5.0,tt1396212,6.8,458.0
"Hello, My Twenties!",SHOW,2016,TV-14,63,comedy,['KR'],2.0,tt5858892,8.3,2127.0
"Hello, My Twenties!",SHOW,2016,TV-14,63,drama,['KR'],2.0,tt5858892,8.3,2127.0
"Hello, My Twenties!",SHOW,2016,TV-14,63,romance,['KR'],2.0,tt5858892,8.3,2127.0
Dawn of the Croods,SHOW,2015,TV-Y7,23,comedy,['US'],4.0,tt5193172,5.8,712.0
Dawn of the Croods,SHOW,2015,TV-Y7,23,family,['US'],4.0,tt5193172,5.8,712.0
Dawn of the Croods,SHOW,2015,TV-Y7,23,animation,['US'],4.0,tt5193172,5.8,712.0
Anthony Jeselnik: Thoughts and Prayers,MOVIE,2015,Not Available,59,comedy,['US'],0.0,Not Available,6.6,2279.0
Kong: King of the Apes,SHOW,2016,TV-Y7,21,animation,['US'],2.0,tt5462936,5.9,325.0
Kong: King of the Apes,SHOW,2016,TV-Y7,21,scifi,['US'],2.0,tt5462936,5.9,325.0
Kong: King of the Apes,SHOW,2016,TV-Y7,21,action,['US'],2.0,tt5462936,5.9,325.0
Kong: King of the Apes,SHOW,2016,TV-Y7,21,comedy,['US'],2.0,tt5462936,5.9,325.0
Kong: King of the Apes,SHOW,2016,TV-Y7,21,family,['US'],2.0,tt5462936,5.9,325.0
Pandora,MOVIE,2016,R,136,drama,['KR'],0.0,tt6302160,6.6,7304.0
Pandora,MOVIE,2016,R,136,action,['KR'],0.0,tt6302160,6.6,7304.0
Pandora,MOVIE,2016,R,136,thriller,['KR'],0.0,tt6302160,6.6,7304.0
Ok Kanmani,MOVIE,2015,PG,139,drama,['IN'],0.0,tt4271820,7.5,5722.0
Ok Kanmani,MOVIE,2015,PG,139,romance,['IN'],0.0,tt4271820,7.5,5722.0
Bella and the Bulldogs,SHOW,2015,TV-G,23,comedy,['US'],2.0,tt3596178,5.0,2114.0
Bella and the Bulldogs,SHOW,2015,TV-G,23,family,['US'],2.0,tt3596178,5.0,2114.0
Bella and the Bulldogs,SHOW,2015,TV-G,23,sport,['US'],2.0,tt3596178,5.0,2114.0
Unnatural Selection,SHOW,2015,TV-MA,35,reality,['US'],1.0,tt11063952,8.1,12.0
Unnatural Selection,SHOW,2015,TV-MA,35,documentation,['US'],1.0,tt11063952,8.1,12.0
Unnatural Selection,SHOW,2015,TV-MA,35,comedy,['US'],1.0,tt11063952,8.1,12.0
The Lighthouse of the Orcas,MOVIE,2016,Not Available,110,drama,"['AR', 'ES']",0.0,tt4944658,6.8,3844.0
The Lighthouse of the Orcas,MOVIE,2016,Not Available,110,romance,"['AR', 'ES']",0.0,tt4944658,6.8,3844.0
The Lighthouse of the Orcas,MOVIE,2016,Not Available,110,european,"['AR', 'ES']",0.0,tt4944658,6.8,3844.0
Sin senos sí hay paraíso,SHOW,2016,TV-MA,47,action,['CO'],4.0,tt5676412,6.5,546.0
Sin senos sí hay paraíso,SHOW,2016,TV-MA,47,drama,['CO'],4.0,tt5676412,6.5,546.0
Sin senos sí hay paraíso,SHOW,2016,TV-MA,47,romance,['CO'],4.0,tt5676412,6.5,546.0
Sin senos sí hay paraíso,SHOW,2016,TV-MA,47,crime,['CO'],4.0,tt5676412,6.5,546.0
Cooked,SHOW,2016,TV-PG,53,documentation,['US'],1.0,tt5347906,7.6,43.0
Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,Not Available,30,comedy,['GB'],0.0,tt5174284,6.8,1364.0
Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,Not Available,30,animation,['GB'],0.0,tt5174284,6.8,1364.0
Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,Not Available,30,family,['GB'],0.0,tt5174284,6.8,1364.0
The Devil's Mistress,MOVIE,2016,Not Available,111,romance,"['SK', 'CZ']",0.0,tt4240406,5.8,2325.0
The Devil's Mistress,MOVIE,2016,Not Available,111,drama,"['SK', 'CZ']",0.0,tt4240406,5.8,2325.0
The Devil's Mistress,MOVIE,2016,Not Available,111,history,"['SK', 'CZ']",0.0,tt4240406,5.8,2325.0
The Devil's Mistress,MOVIE,2016,Not Available,111,european,"['SK', 'CZ']",0.0,tt4240406,5.8,2325.0
Opening Night,MOVIE,2016,Not Available,90,comedy,['US'],0.0,tt8215284,6.0,2610.0
Opening Night,MOVIE,2016,Not Available,90,thriller,['US'],0.0,tt8215284,6.0,2610.0
Opening Night,MOVIE,2016,Not Available,90,drama,['US'],0.0,tt8215284,6.0,2610.0
Opening Night,MOVIE,2016,Not Available,90,action,['US'],0.0,tt8215284,6.0,2610.0
Opening Night,MOVIE,2016,Not Available,90,crime,['US'],0.0,tt8215284,6.0,2610.0
LEGO Jurassic World: The Indominus Escape,MOVIE,2016,G,24,family,['US'],0.0,Not Available,6.6,2279.0
LEGO Jurassic World: The Indominus Escape,MOVIE,2016,G,24,animation,['US'],0.0,Not Available,6.6,2279.0
LEGO Jurassic World: The Indominus Escape,MOVIE,2016,G,24,comedy,['US'],0.0,Not Available,6.6,2279.0
Mossad 101,SHOW,2015,TV-MA,42,action,['IL'],2.0,tt4354042,6.8,632.0
Mossad 101,SHOW,2015,TV-MA,42,drama,['IL'],2.0,tt4354042,6.8,632.0
"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,Not Available,87,drama,['US'],0.0,tt8070856,6.6,645.0
"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,Not Available,87,documentation,['US'],0.0,tt8070856,6.6,645.0
Secrets of Great British Castles,SHOW,2015,TV-PG,51,documentation,['GB'],2.0,tt5181284,7.8,1031.0
Secrets of Great British Castles,SHOW,2015,TV-PG,51,history,['GB'],2.0,tt5181284,7.8,1031.0
Secrets of Great British Castles,SHOW,2015,TV-PG,51,european,['GB'],2.0,tt5181284,7.8,1031.0
Netflix Presents: The Characters,SHOW,2016,TV-MA,31,comedy,['US'],1.0,tt5228026,5.3,835.0
Project Mc²,SHOW,2015,TV-G,24,family,['US'],6.0,tt4861760,6.1,985.0
Kapoor & Sons,MOVIE,2016,PG-13,132,romance,['IN'],0.0,tt4900716,7.7,25792.0
Kapoor & Sons,MOVIE,2016,PG-13,132,comedy,['IN'],0.0,tt4900716,7.7,25792.0
Kapoor & Sons,MOVIE,2016,PG-13,132,drama,['IN'],0.0,tt4900716,7.7,25792.0
Kapoor & Sons,MOVIE,2016,PG-13,132,family,['IN'],0.0,tt4900716,7.7,25792.0
El Chema,SHOW,2016,TV-MA,44,drama,['US'],1.0,tt5730624,6.9,303.0
El Chema,SHOW,2016,TV-MA,44,action,['US'],1.0,tt5730624,6.9,303.0
El Chema,SHOW,2016,TV-MA,44,crime,['US'],1.0,tt5730624,6.9,303.0
Tokyo Trial,SHOW,2016,TV-MA,49,drama,"['JP', 'US']",1.0,tt6422918,7.4,1544.0
Tokyo Trial,SHOW,2016,TV-MA,49,history,"['JP', 'US']",1.0,tt6422918,7.4,1544.0
Love O2O,SHOW,2016,TV-14,45,drama,['CN'],1.0,tt6092878,8.0,2322.0
Love O2O,SHOW,2016,TV-14,45,romance,['CN'],1.0,tt6092878,8.0,2322.0
Baaghi,MOVIE,2016,Not Available,133,thriller,['IN'],0.0,tt4864932,5.3,8826.0
Baaghi,MOVIE,2016,Not Available,133,action,['IN'],0.0,tt4864932,5.3,8826.0
Baaghi,MOVIE,2016,Not Available,133,romance,['IN'],0.0,tt4864932,5.3,8826.0
Good Morning Call,SHOW,2016,TV-14,48,comedy,['JP'],2.0,tt5520732,7.7,3088.0
Good Morning Call,SHOW,2016,TV-14,48,drama,['JP'],2.0,tt5520732,7.7,3088.0
Good Morning Call,SHOW,2016,TV-14,48,romance,['JP'],2.0,tt5520732,7.7,3088.0
Mercy,MOVIE,2016,Not Available,82,thriller,['US'],0.0,tt5710042,4.1,3402.0
Mercy,MOVIE,2016,Not Available,82,drama,['US'],0.0,tt5710042,4.1,3402.0
Our Lovers,MOVIE,2016,Not Available,88,comedy,['ES'],0.0,tt4631532,6.7,4140.0
Our Lovers,MOVIE,2016,Not Available,88,drama,['ES'],0.0,tt4631532,6.7,4140.0
Our Lovers,MOVIE,2016,Not Available,88,romance,['ES'],0.0,tt4631532,6.7,4140.0
Our Lovers,MOVIE,2016,Not Available,88,european,['ES'],0.0,tt4631532,6.7,4140.0
Inside the World's Toughest Prisons,SHOW,2016,TV-MA,48,crime,['GB'],5.0,tt8594220,7.1,2747.0
Inside the World's Toughest Prisons,SHOW,2016,TV-MA,48,documentation,['GB'],5.0,tt8594220,7.1,2747.0
Septembers of Shiraz,MOVIE,2015,PG-13,110,drama,['US'],0.0,tt3661298,7.9,38.0
Septembers of Shiraz,MOVIE,2015,PG-13,110,thriller,['US'],0.0,tt3661298,7.9,38.0
